"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
""
"R35","SMD_0603_RESC1608X55N","24mm","48.4mm","24mm","48.4mm","23.2mm","48.4mm","T","360.00","47"
"R34","SMD_0603_RESC1608X55N","23.2mm","50.8mm","23.2mm","50.8mm","23.2mm","50mm","T","90.00","47"
"R33","SMD_0603_RESC1608X55N","23.9566mm","53.6mm","23.9566mm","53.6mm","24.7567mm","53.6mm","T","180.00","0"
"R31","SMD_0603_RESC1608X55N","34.1mm","51.9mm","34.1mm","51.9mm","34.9mm","51.9mm","T","180.00","0"
"R21","SMD_1206_RESC3216X180N","4.1mm","81.2mm","4.1mm","81.2mm","4.1mm","79.7mm","T","90.00","100"
"R18","SMD_0603_RESC1608X55N","19.8915mm","67.25mm","19.8915mm","67.25mm","19.8915mm","68.05mm","T","270.00","10k"
"R16","SMD_0603_RESC1608X55N","34.55mm","71.85mm","34.55mm","71.85mm","33.75mm","71.85mm","T","360.00","10k"
"C1","SMD_1210_CAPC3225X279N","1mm","-24.75mm","1mm","-24.75mm","1mm","-26.25mm","T","90.00","220uF"
"C25_4","SMD_0805_CAPC2012X145N","-21.9287mm","26.1481mm","-21.9287mm","26.1481mm","-21.0287mm","26.1481mm","T","180.00","22uF/6.3V"
"C24_4","SMD_0805_CAPC2012X145N","-21.9288mm","24.1484mm","-21.9288mm","24.1484mm","-21.0287mm","24.1484mm","T","180.00","22uF/6.3V"
"C9-1S","SMD_0603_CAPC1608X80N","21.7mm","25.75mm","21.7mm","25.75mm","22.5mm","25.75mm","T","180.00","470nF"
"C8-1S","SMD_0603_CAPC1608X80N","21.7mm","29.25mm","21.7mm","29.25mm","22.5mm","29.25mm","T","180.00","470nF"
"C7-1S","SMD_0603_CAPC1608X80N","21.7mm","30.75mm","21.7mm","30.75mm","22.5mm","30.75mm","T","180.00","470nF"
"C6-1S","SMD_0603_CAPC1608X80N","21.7mm","34.25mm","21.7mm","34.25mm","22.5mm","34.25mm","T","180.00","470nF"
"C5-1S","SMD_0603_CAPC1608X80N","21.7mm","35.75mm","21.7mm","35.75mm","22.5mm","35.75mm","T","180.00","470nF"
"C10-1S","SMD_0603_CAPC1608X80N","21.7mm","24.25mm","21.7mm","24.25mm","22.5mm","24.25mm","T","180.00","470nF"
"C44","SMD_0603_CAPC1608X80N","42.5mm","61mm","42.5mm","61mm","42.5mm","60.2mm","T","90.00","1nF"
"C43","SMD_0603_CAPC1608X80N","44mm","61mm","44mm","61mm","44mm","60.2mm","T","90.00","1nF"
"R14","SMD_0603_RESC1608X55N","42.5mm","57.75mm","42.5mm","57.75mm","42.5mm","58.55mm","T","270.00","10k"
"R11","SMD_0603_RESC1608X55N","44mm","57.75mm","44mm","57.75mm","44mm","58.55mm","T","270.00","10k"
"C23_0","SMD_1210_CAPC3225X279N","1.0001mm","55.9998mm","1.0001mm","55.9998mm","1.0001mm","57.4998mm","T","270.00","220uF"
"C22_0","SMD_1210_CAPC3225X279N","16.5999mm","50.9mm","16.5999mm","50.9mm","15.0999mm","50.9mm","T","360.00","220uF"
"C27_0","SMD_1210_CAPC3225X279N","1mm","46.4999mm","1mm","46.4999mm","1mm","47.9999mm","T","270.00","220uF"
"C28_0","SMD_1210_CAPC3225X279N","5mm","46.4999mm","5mm","46.4999mm","5mm","47.9999mm","T","270.00","220uF"
"C24_0","SMD_1210_CAPC3225X279N","5mm","55.9998mm","5mm","55.9998mm","5mm","57.4998mm","T","270.00","220uF"
"C21_0","SMD_1210_CAPC3225X279N","0.9752mm","67mm","0.9752mm","67mm","0.9752mm","65.5mm","T","90.00","220uF"
"C26_0","SMD_1210_CAPC3225X279N","5mm","51.2001mm","5mm","51.2001mm","5mm","49.7001mm","T","90.00","220uF"
"C25_0","SMD_1210_CAPC3225X279N","0.9999mm","51.2001mm","0.9999mm","51.2001mm","0.9999mm","49.7001mm","T","90.00","220uF"
"R10","SMD_0603_RESC1608X55N","20.5mm","61.5mm","20.5mm","61.5mm","21.3mm","61.5mm","T","180.00","10k"
"R8","SMD_0603_RESC1608X55N","20.5mm","60mm","20.5mm","60mm","21.3mm","60mm","T","180.00","10k"
"R7","SMD_0603_RESC1608X55N","20.5mm","58.5mm","20.5mm","58.5mm","21.3mm","58.5mm","T","180.00","10k"
"D16","SMD_SOT95P280X145-6N-W","33.0001mm","75.0098mm","33.0001mm","75.0098mm","31.7001mm","75.9598mm","T","360.00","SMS05T1G"
"R2","SMD_0603_RESC1608X55N","35.8673mm","74.25mm","35.8673mm","74.25mm","35.8673mm","73.45mm","T","90.00","0"
"D14","SMD_DO214AC_SMC","-33.25mm","81mm","-33.25mm","81mm","-33.25mm","84.4mm","T","270.00","SMCJ12A"
"D13","SMD_DO214AC_SMA","1.2mm","82.4mm","1.2mm","82.4mm","1.2mm","80.4mm","T","90.00","SS14"
"J5","PTH_CON_PCI-E","-24.2mm","80.35mm","-28.4mm","77.6mm","-28.4mm","77.6mm","T","0.00","WURTH 649 006 295 22"
"J4","PTH_CON_PCI-E","-7.4mm","80.35mm","-11.6mm","77.6mm","-11.6mm","77.6mm","T","0.00","WURTH 649 006 295 22"
"U1_4","SMD_SOP65P490X110-9N_-_DUAL","-26.2498mm","26.25mm","-26.2498mm","26.25mm","-26.9248mm","24.85mm","T","90.00","LTC 4449"
"U1_3","SMD_SOP65P490X110-9N_-_DUAL","-26.2498mm","6.25mm","-26.2498mm","6.25mm","-26.9248mm","4.85mm","T","90.00","LTC 4449"
"U1_2","SMD_SOP65P490X110-9N_-_DUAL","-26.2498mm","-13.75mm","-26.2498mm","-13.75mm","-26.9248mm","-15.15mm","T","90.00","LTC 4449"
"Q3_4","SMD_SON127P615X520X100-8N","-23.97mm","19.225mm","-23.97mm","19.225mm","-22.065mm","21.975mm","T","270.00","AP1RA03GMT-3"
"Q3_3","SMD_SON127P615X520X100-8N","-17.75mm","-0.75mm","-17.75mm","-0.75mm","-15.845mm","2mm","T","270.00","AP1RA03GMT-3"
"Q3_2","SMD_SON127P615X520X100-8N","-17.75mm","-20.75mm","-17.75mm","-20.75mm","-15.845mm","-18mm","T","270.00","AP1RA03GMT-3"
"Q2_4","SMD_SON127P615X520X100-8N","-17.75mm","19.25mm","-17.75mm","19.25mm","-15.845mm","22mm","T","270.00","AP1RA03GMT-3"
"Q2_3","SMD_SON127P615X520X100-8N","-23.995mm","-0.775mm","-23.995mm","-0.775mm","-22.09mm","1.975mm","T","270.00","AP1RA03GMT-3"
"Q2_2","SMD_SON127P615X520X100-8N","-23.995mm","-20.7mm","-23.995mm","-20.7mm","-22.09mm","-17.95mm","T","270.00","AP1RA03GMT-3"
"Q1_4","SMD_SON127P615X520X100-8N","-30.7498mm","19mm","-30.7498mm","19mm","-27.9998mm","17.095mm","T","180.00","AP1RA03GMT-3"
"Q1_3","SMD_SON127P615X520X100-8N","-30.7498mm","-1mm","-30.7498mm","-1mm","-27.9998mm","-2.905mm","T","180.00","AP1RA03GMT-3"
"Q1_2","SMD_SON127P615X520X100-8N","-30.7498mm","-21mm","-30.7498mm","-21mm","-27.9998mm","-22.905mm","T","180.00","AP1RA03GMT-3"
"L1_4","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-7.9749mm","22.9999mm","-7.9749mm","22.9999mm","-7.9749mm","18.0249mm","T","90.00","SLC1480-201MLD"
"L1_3","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-7.9749mm","2.9999mm","-7.9749mm","2.9999mm","-7.9749mm","-1.9751mm","T","90.00","SLC1480-201MLD"
"L1_2","SMD_INDM12501250X800A_-_Coilcraft_SLC1480","-7.9749mm","-17.0001mm","-7.9749mm","-17.0001mm","-7.9749mm","-21.9751mm","T","90.00","SLC1480-201MLD"
"D1_4","SMD_SOT23_SOT95P240X120-3N","-28.3498mm","31.25mm","-28.3498mm","31.25mm","-27.1998mm","30.3mm","T","180.00","BAT54C"
"D1_3","SMD_SOT23_SOT95P240X120-3N","-28.3498mm","11.25mm","-28.3498mm","11.25mm","-27.1998mm","10.3mm","T","180.00","BAT54C"
"D1_2","SMD_SOT23_SOT95P240X120-3N","-28.3823mm","-8.7001mm","-28.3823mm","-8.7001mm","-27.2323mm","-9.6501mm","T","180.00","BAT54C"
"C46_4","SMD_0805_CAPC2012X145N","-42.25mm","31.6mm","-42.25mm","31.6mm","-41.35mm","31.6mm","T","180.00","10uF/16V"
"C46_3","SMD_0805_CAPC2012X145N","-37.5mm","6.5mm","-37.5mm","6.5mm","-36.6mm","6.5mm","T","180.00","10uF/16V"
"C46_2","SMD_0805_CAPC2012X145N","-37.5mm","-10.487mm","-37.5mm","-10.487mm","-36.6mm","-10.487mm","T","180.00","10uF/16V"
"C45_4","SMD_0805_CAPC2012X145N","-42.2499mm","29.5972mm","-42.2499mm","29.5972mm","-41.3499mm","29.5972mm","T","180.00","10uF/16V"
"C45_3","SMD_0805_CAPC2012X145N","-37.5mm","4.5mm","-37.5mm","4.5mm","-36.6mm","4.5mm","T","180.00","10uF/16V"
"C45_2","SMD_0805_CAPC2012X145N","-37.5mm","-12.487mm","-37.5mm","-12.487mm","-36.6mm","-12.487mm","T","180.00","10uF/16V"
"C44_4","SMD_0805_CAPC2012X145N","-32.6997mm","22.9972mm","-32.6997mm","22.9972mm","-33.5997mm","22.9972mm","T","360.00","10uF/16V"
"C44_3","SMD_0805_CAPC2012X145N","-42.5mm","8.75mm","-42.5mm","8.75mm","-41.6mm","8.75mm","T","180.00","10uF/16V"
"C44_2","SMD_0805_CAPC2012X145N","-42.5mm","-5mm","-42.5mm","-5mm","-41.6mm","-5mm","T","180.00","10uF/16V"
"C43_4","SMD_0805_CAPC2012X145N","-32.6998mm","25mm","-32.6998mm","25mm","-33.5998mm","25mm","T","360.00","10uF/16V"
"C43_3","SMD_0805_CAPC2012X145N","-42.5mm","6.75mm","-42.5mm","6.75mm","-41.6mm","6.75mm","T","180.00","10uF/16V"
"C43_2","SMD_0805_CAPC2012X145N","-42.5mm","-7mm","-42.5mm","-7mm","-41.6mm","-7mm","T","180.00","10uF/16V"
"C42_4","SMD_0805_CAPC2012X145N","-32.6997mm","26.9973mm","-32.6997mm","26.9973mm","-33.5997mm","26.9973mm","T","360.00","10uF/16V"
"C42_3","SMD_0805_CAPC2012X145N","-37.5mm","2.5mm","-37.5mm","2.5mm","-36.6mm","2.5mm","T","180.00","10uF/16V"
"C42_2","SMD_0805_CAPC2012X145N","-37.5mm","-14.5mm","-37.5mm","-14.5mm","-36.6mm","-14.5mm","T","180.00","10uF/16V"
"C41_4","SMD_0805_CAPC2012X145N","-32.6998mm","29mm","-32.6998mm","29mm","-33.5998mm","29mm","T","360.00","10uF/16V"
"C41_3","SMD_0805_CAPC2012X145N","-37.5mm","0.5mm","-37.5mm","0.5mm","-36.6mm","0.5mm","T","180.00","10uF/16V"
"C41_2","SMD_0805_CAPC2012X145N","-37.5mm","-16.5mm","-37.5mm","-16.5mm","-36.6mm","-16.5mm","T","180.00","10uF/16V"
"C40_4","SMD_0805_CAPC2012X145N","-32.6999mm","31.0028mm","-32.6999mm","31.0028mm","-33.5999mm","31.0028mm","T","360.00","10uF/16V"
"C40_3","SMD_0805_CAPC2012X145N","-42.5mm","4.75mm","-42.5mm","4.75mm","-41.6mm","4.75mm","T","180.00","10uF/16V"
"C40_2","SMD_0805_CAPC2012X145N","-32.6998mm","-13mm","-32.6998mm","-13mm","-33.5998mm","-13mm","T","360.00","10uF/16V"
"C39_4","SMD_0805_CAPC2012X145N","-32.6998mm","33.0001mm","-32.6998mm","33.0001mm","-33.5998mm","33.0001mm","T","360.00","10uF/16V"
"C39_3","SMD_0805_CAPC2012X145N","-42.5mm","2.75mm","-42.5mm","2.75mm","-41.6mm","2.75mm","T","180.00","10uF/16V"
"C39_2","SMD_0805_CAPC2012X145N","-32.6998mm","-11mm","-32.6998mm","-11mm","-33.5998mm","-11mm","T","360.00","10uF/16V"
"C38_4","SMD_0805_CAPC2012X145N","-43.4mm","26.15mm","-43.4mm","26.15mm","-43.4mm","27.05mm","T","270.00","10uF/16V"
"C38_3","SMD_0805_CAPC2012X145N","-32.6998mm","11.0001mm","-32.6998mm","11.0001mm","-33.5998mm","11.0001mm","T","360.00","10uF/16V"
"C38_2","SMD_0805_CAPC2012X145N","-32.75mm","-9mm","-32.75mm","-9mm","-33.65mm","-9mm","T","360.00","10uF/16V"
"C37_4","SMD_0805_CAPC2012X145N","-41.4mm","26.15mm","-41.4mm","26.15mm","-41.4mm","27.05mm","T","270.00","10uF/16V"
"C37_3","SMD_0805_CAPC2012X145N","-32.6998mm","13.0001mm","-32.6998mm","13.0001mm","-33.5998mm","13.0001mm","T","360.00","10uF/16V"
"C37_2","SMD_0805_CAPC2012X145N","-32.75mm","-7mm","-32.75mm","-7mm","-33.65mm","-7mm","T","360.00","10uF/16V"
"C36_4","SMD_0805_CAPC2012X145N","-37.5mm","29.75mm","-37.5mm","29.75mm","-36.6mm","29.75mm","T","180.00","10uF/16V"
"C36_3","SMD_0805_CAPC2012X145N","-42.5mm","-1.25mm","-42.5mm","-1.25mm","-41.6mm","-1.25mm","T","180.00","10uF/16V"
"C36_2","SMD_0805_CAPC2012X145N","-43.5mm","-14.25mm","-43.5mm","-14.25mm","-43.5mm","-13.35mm","T","270.00","10uF/16V"
"C35_4","SMD_0805_CAPC2012X145N","-37.5mm","27.75mm","-37.5mm","27.75mm","-36.6mm","27.75mm","T","180.00","10uF/16V"
"C35_3","SMD_0805_CAPC2012X145N","-42.5mm","0.75mm","-42.5mm","0.75mm","-41.6mm","0.75mm","T","180.00","10uF/16V"
"C35_2","SMD_0805_CAPC2012X145N","-41.5mm","-14.25mm","-41.5mm","-14.25mm","-41.5mm","-13.35mm","T","270.00","10uF/16V"
"C34_4","SMD_0805_CAPC2012X145N","-37.5mm","25.75mm","-37.5mm","25.75mm","-36.6mm","25.75mm","T","180.00","10uF/16V"
"C34_3","SMD_0805_CAPC2012X145N","-32.6998mm","3mm","-32.6998mm","3mm","-33.5998mm","3mm","T","360.00","10uF/16V"
"C34_2","SMD_0805_CAPC2012X145N","-42.5mm","-9mm","-42.5mm","-9mm","-41.6mm","-9mm","T","180.00","10uF/16V"
"C33_4","SMD_0805_CAPC2012X145N","-37.5mm","23.75mm","-37.5mm","23.75mm","-36.6mm","23.75mm","T","180.00","10uF/16V"
"C33_3","SMD_0805_CAPC2012X145N","-32.6998mm","5mm","-32.6998mm","5mm","-33.5998mm","5mm","T","360.00","10uF/16V"
"C33_2","SMD_0805_CAPC2012X145N","-42.5mm","-11mm","-42.5mm","-11mm","-41.6mm","-11mm","T","180.00","10uF/16V"
"C32_4","SMD_0805_CAPC2012X145N","-41.8154mm","35.2999mm","-41.8154mm","35.2999mm","-41.8154mm","34.3999mm","T","90.00","10uF/16V"
"C32_3","SMD_0805_CAPC2012X145N","-32.6998mm","7mm","-32.6998mm","7mm","-33.5998mm","7mm","T","360.00","10uF/16V"
"C32_2","SMD_0805_CAPC2012X145N","-32.6998mm","-17mm","-32.6998mm","-17mm","-33.5998mm","-17mm","T","360.00","10uF/16V"
"C31_4","SMD_0805_CAPC2012X145N","-43.8154mm","35.2999mm","-43.8154mm","35.2999mm","-43.8154mm","34.3999mm","T","90.00","10uF/16V"
"C31_3","SMD_0805_CAPC2012X145N","-32.6998mm","9mm","-32.6998mm","9mm","-33.5998mm","9mm","T","360.00","10uF/16V"
"C31_2","SMD_0805_CAPC2012X145N","-32.6998mm","-15mm","-32.6998mm","-15mm","-33.5998mm","-15mm","T","360.00","10uF/16V"
"C26_4","SMD_0805_CAPC2012X145N","-15.9749mm","25.5499mm","-15.9749mm","25.5499mm","-15.9749mm","26.4499mm","T","270.00","22uF/6.3V"
"C26_3","SMD_0805_CAPC2012X145N","-21.9285mm","6.0998mm","-21.9285mm","6.0998mm","-21.0285mm","6.0998mm","T","180.00","22uF/6.3V"
"C26_2","SMD_0805_CAPC2012X145N","-21.9284mm","-9.9001mm","-21.9284mm","-9.9001mm","-21.0284mm","-9.9001mm","T","180.00","22uF/6.3V"
"C25_3","SMD_0805_CAPC2012X145N","-17.9736mm","5.4979mm","-17.9736mm","5.4979mm","-17.9736mm","6.3979mm","T","270.00","22uF/6.3V"
"C24_3","SMD_0805_CAPC2012X145N","-15.9736mm","5.4979mm","-15.9736mm","5.4979mm","-15.9736mm","6.3979mm","T","270.00","22uF/6.3V"
"C23_4","SMD_0805_CAPC2012X145N","-21.9285mm","34.0998mm","-21.9285mm","34.0998mm","-21.0285mm","34.0998mm","T","180.00","22uF/6.3V"
"C23_3","SMD_0805_CAPC2012X145N","-21.9288mm","14.25mm","-21.9288mm","14.25mm","-21.0287mm","14.25mm","T","180.00","22uF/6.3V"
"C23_2","SMD_0805_CAPC2012X145N","-17.9749mm","-14.5001mm","-17.9749mm","-14.5001mm","-17.9749mm","-13.6001mm","T","270.00","22uF/6.3V"
"C22_4","SMD_0805_CAPC2012X145N","-17.9749mm","25.5499mm","-17.9749mm","25.5499mm","-17.9749mm","26.4499mm","T","270.00","22uF/6.3V"
"C22_3","SMD_0805_CAPC2012X145N","-21.9285mm","4.0755mm","-21.9285mm","4.0755mm","-21.0285mm","4.0755mm","T","180.00","22uF/6.3V"
"C22_2","SMD_0805_CAPC2012X145N","-21.9284mm","-11.9001mm","-21.9284mm","-11.9001mm","-21.0284mm","-11.9001mm","T","180.00","22uF/6.3V"
"C21_4","SMD_0805_CAPC2012X145N","-21.9285mm","32.0998mm","-21.9285mm","32.0998mm","-21.0285mm","32.0998mm","T","180.00","22uF/6.3V"
"C21_3","SMD_0805_CAPC2012X145N","-21.9286mm","12.25mm","-21.9286mm","12.25mm","-21.0286mm","12.25mm","T","180.00","22uF/6.3V"
"C21_2","SMD_0805_CAPC2012X145N","-15.9736mm","-14.5mm","-15.9736mm","-14.5mm","-15.9736mm","-13.6mm","T","270.00","22uF/6.3V"
"C20_4","SMD_0805_CAPC2012X145N","-21.9285mm","30.1498mm","-21.9285mm","30.1498mm","-21.0285mm","30.1498mm","T","180.00","22uF/6.3V"
"C20_3","SMD_0805_CAPC2012X145N","-21.9285mm","10.0998mm","-21.9285mm","10.0998mm","-21.0285mm","10.0998mm","T","180.00","22uF/6.3V"
"C20_2","SMD_0805_CAPC2012X145N","-21.9285mm","-5.9002mm","-21.9285mm","-5.9002mm","-21.0285mm","-5.9002mm","T","180.00","22uF/6.3V"
"C19_4","SMD_0805_CAPC2012X145N","-21.9285mm","28.1498mm","-21.9285mm","28.1498mm","-21.0285mm","28.1498mm","T","180.00","22uF/6.3V"
"C19_3","SMD_0805_CAPC2012X145N","-21.9286mm","8.1012mm","-21.9286mm","8.1012mm","-21.0286mm","8.1012mm","T","180.00","22uF/6.3V"
"C19_2","SMD_0805_CAPC2012X145N","-21.9286mm","-7.899mm","-21.9286mm","-7.899mm","-21.0286mm","-7.899mm","T","180.00","22uF/6.3V"
"C18_4","SMD_0805_CAPC2012X145N","-1.9989mm","32.9999mm","-1.9989mm","32.9999mm","-1.9989mm","32.0999mm","T","90.00","22uF/6.3V"
"C18_3","SMD_0805_CAPC2012X145N","-1.999mm","13.0001mm","-1.999mm","13.0001mm","-1.999mm","12.1001mm","T","90.00","22uF/6.3V"
"C18_2","SMD_0805_CAPC2012X145N","-2.0242mm","-6.9999mm","-2.0242mm","-6.9999mm","-2.0242mm","-7.8999mm","T","90.00","22uF/6.3V"
"C17_4","SMD_0805_CAPC2012X145N","-4mm","32.9998mm","-4mm","32.9998mm","-4mm","32.0998mm","T","90.00","22uF/6.3V"
"C17_3","SMD_0805_CAPC2012X145N","-4mm","13mm","-4mm","13mm","-4mm","12.1mm","T","90.00","22uF/6.3V"
"C17_2","SMD_0805_CAPC2012X145N","-4.025mm","-7mm","-4.025mm","-7mm","-4.025mm","-7.9mm","T","90.00","22uF/6.3V"
"C16_4","SMD_0805_CAPC2012X145N","-6mm","32.9999mm","-6mm","32.9999mm","-6mm","32.0999mm","T","90.00","22uF/6.3V"
"C16_3","SMD_0805_CAPC2012X145N","-10mm","13mm","-10mm","13mm","-10mm","12.1mm","T","90.00","22uF/6.3V"
"C16_2","SMD_0805_CAPC2012X145N","-6.2492mm","-6.9999mm","-6.2492mm","-6.9999mm","-6.2492mm","-7.8999mm","T","90.00","22uF/6.3V"
"C15_4","SMD_0805_CAPC2012X145N","-8mm","32.9999mm","-8mm","32.9999mm","-8mm","32.0999mm","T","90.00","22uF/6.3V"
"C15_3","SMD_0805_CAPC2012X145N","-12.0009mm","12.9999mm","-12.0009mm","12.9999mm","-12.0009mm","12.0999mm","T","90.00","22uF/6.3V"
"C15_2","SMD_0805_CAPC2012X145N","-8.25mm","-7mm","-8.25mm","-7mm","-8.25mm","-7.9mm","T","90.00","22uF/6.3V"
"C14_4","SMD_0805_CAPC2012X145N","-10mm","32.9999mm","-10mm","32.9999mm","-10mm","32.0999mm","T","90.00","22uF/6.3V"
"C14_3","SMD_0805_CAPC2012X145N","-5.9991mm","13.0001mm","-5.9991mm","13.0001mm","-5.9991mm","12.1001mm","T","90.00","22uF/6.3V"
"C14_2","SMD_0805_CAPC2012X145N","-10.25mm","-7mm","-10.25mm","-7mm","-10.25mm","-7.9mm","T","90.00","22uF/6.3V"
"C13_4","SMD_0805_CAPC2012X145N","-12mm","32.9999mm","-12mm","32.9999mm","-12mm","32.0999mm","T","90.00","22uF/6.3V"
"C13_3","SMD_0805_CAPC2012X145N","-8mm","13mm","-8mm","13mm","-8mm","12.1mm","T","90.00","22uF/6.3V"
"C13_2","SMD_0805_CAPC2012X145N","-12.2507mm","-7.0001mm","-12.2507mm","-7.0001mm","-12.2507mm","-7.9001mm","T","90.00","22uF/6.3V"
"C12_4","SMD_0805_CAPC2012X145N","-14.0251mm","32.9749mm","-14.0251mm","32.9749mm","-14.0251mm","32.0749mm","T","90.00","22uF/6.3V"
